year,agency_id,alloc_id,account,pa_code,pa_name
2017,75,,908,25,NIH Office of the Director (0846)
2017,75,,908,26,NIH Buildings and facilities (0838)
2017,75,,908,27,NIH Cooperative Research and Development Agreements
2017,75,,908,28,National Center for Advancing Translational Sciences (0875)
2017,75,,908,31,Type 1 Diabetes
2017,75,,908,801,NIH Reimbursable - Other
2017,75,,908,802,NIH Royalties
2017,75,,909,1,National Cancer Institute (0849)
2017,75,,909,2,"National Heart, Lung, and Blood Institute (0872)"
2017,75,,909,3,National Institute of Dental and Craniofacial Research (0873)
2017,75,,909,4,National Institute of Diabetes and Digestive and Kidney Disease (0884)
2017,75,,909,5,National Institute of Neurological Disorders and Stroke (0886)
2017,75,,909,6,National Institute of Allergy and Infectious Diseases (0885)
2017,75,,909,7,National Institute of General Medical Sciences (0851)
2017,75,,909,8,National Institute of Child Health and Human Development (0844)
2017,75,,909,9,National Eye Institute (0887)
2017,75,,909,10,National Institute of Environmental Health Sciences (0862)
2017,75,,909,11,National Institute on Aging (0843)
2017,75,,909,12,National Institute of Arthritis and Musculoskeletal and Skin Disease (0888)
2017,75,,909,13,National Institute on Deafness and Other Communication Disorder (0890)
2017,75,,909,14,National Institute of Mental Health (0892)
2017,75,,909,15,National Institute on Drug Abuse (0893)
2017,75,,909,16,National Institute on Alcohol Abuse and Alcoholism (0894)
2017,75,,909,17,National Institute of Nursing Research (0889)
2017,75,,909,18,National Human Genome Research Institute (0891)
2017,75,,909,19,National Institute of Biomedical Imaging and Bioengineering (0898)
2017,75,,909,21,National Center for Complementary and Integrative Health (0896)
2017,75,,909,22,National Institute on Minority Health and Health Disparities (0897)
2017,75,,909,23,John E. Fogarty International Center (0819)
2017,75,,909,24,National Library of Medicine (0807)
2017,75,,909,25,NIH Office of the Director (0846)
2017,75,,909,26,NIH Buildings and facilities (0838)
2017,75,,909,27,NIH Cooperative Research and Development Agreements
2017,75,,909,28,National Center for Advancing Translational Sciences (0875)
2017,75,,909,31,Type 1 Diabetes
2017,75,,909,801,NIH Reimbursable - Other
2017,75,,909,802,NIH Royalties
2017,75,,910,1,National Cancer Institute (0849)
2017,75,,910,2,"National Heart, Lung, and Blood Institute (0872)"
2017,75,,910,3,National Institute of Dental and Craniofacial Research (0873)
2017,75,,910,4,National Institute of Diabetes and Digestive and Kidney Disease (0884)
2017,75,,910,5,National Institute of Neurological Disorders and Stroke (0886)
2017,75,,910,6,National Institute of Allergy and Infectious Diseases (0885)
2017,75,,910,7,National Institute of General Medical Sciences (0851)
2017,75,,910,8,National Institute of Child Health and Human Development (0844)
2017,75,,910,9,National Eye Institute (0887)
2017,75,,910,10,National Institute of Environmental Health Sciences (0862)
2017,75,,910,11,National Institute on Aging (0843)
2017,75,,910,12,National Institute of Arthritis and Musculoskeletal and Skin Disease (0888)
2017,75,,910,13,National Institute on Deafness and Other Communication Disorder (0890)
2017,75,,910,14,National Institute of Mental Health (0892)
2017,75,,910,15,National Institute on Drug Abuse (0893)
2017,75,,910,16,National Institute on Alcohol Abuse and Alcoholism (0894)
2017,75,,910,17,National Institute of Nursing Research (0889)
2017,75,,910,18,National Human Genome Research Institute (0891)
2017,75,,910,19,National Institute of Biomedical Imaging and Bioengineering (0898)
2017,75,,910,21,National Center for Complementary and Integrative Health (0896)
2017,75,,910,22,National Institute on Minority Health and Health Disparities (0897)
2017,75,,910,23,John E. Fogarty International Center (0819)
2017,75,,910,24,National Library of Medicine (0807)
2017,75,,910,25,NIH Office of the Director (0846)
2017,75,,910,26,NIH Buildings and facilities (0838)
2017,75,,910,27,NIH Cooperative Research and Development Agreements
2017,75,,910,28,National Center for Advancing Translational Sciences (0875)
2017,75,,910,31,Type 1 Diabetes
2017,75,,910,801,NIH Reimbursable - Other
2017,75,,910,802,NIH Royalties
2017,75,,911,1,National Cancer Institute (0849)
2017,75,,911,2,"National Heart, Lung, and Blood Institute (0872)"
2017,75,,911,3,National Institute of Dental and Craniofacial Research (0873)
2017,75,,911,4,National Institute of Diabetes and Digestive and Kidney Disease (0884)
2017,75,,911,5,National Institute of Neurological Disorders and Stroke (0886)
2017,75,,911,6,National Institute of Allergy and Infectious Diseases (0885)
2017,75,,911,7,National Institute of General Medical Sciences (0851)
2017,75,,911,8,National Institute of Child Health and Human Development (0844)
2017,75,,911,9,National Eye Institute (0887)
2017,75,,911,10,National Institute of Environmental Health Sciences (0862)
2017,75,,911,11,National Institute on Aging (0843)
2017,75,,911,12,National Institute of Arthritis and Musculoskeletal and Skin Disease (0888)
2017,75,,911,13,National Institute on Deafness and Other Communication Disorder (0890)
2017,75,,911,14,National Institute of Mental Health (0892)
2017,75,,911,15,National Institute on Drug Abuse (0893)
2017,75,,911,16,National Institute on Alcohol Abuse and Alcoholism (0894)
2017,75,,911,17,National Institute of Nursing Research (0889)
2017,75,,911,18,National Human Genome Research Institute (0891)
2017,75,,911,19,National Institute of Biomedical Imaging and Bioengineering (0898)
2017,75,,911,21,National Center for Complementary and Integrative Health (0896)
2017,75,,911,22,National Institute on Minority Health and Health Disparities (0897)
2017,75,,911,23,John E. Fogarty International Center (0819)
2017,75,,911,24,National Library of Medicine (0807)
2017,75,,911,25,NIH Office of the Director (0846)
2017,75,,911,26,NIH Buildings and facilities (0838)
2017,75,,911,27,NIH Cooperative Research and Development Agreements
2017,75,,911,28,National Center for Advancing Translational Sciences (0875)
2017,75,,911,31,Type 1 Diabetes
2017,75,,911,801,NIH Reimbursable - Other
2017,75,,911,802,NIH Royalties
2017,75,,3966,1,National Cancer Institute (0849)
2017,75,,3966,2,"National Heart, Lung, and Blood Institute (0872)"
2017,75,,3966,3,National Institute of Dental and Craniofacial Research (0873)
2017,75,,3966,4,National Institute of Diabetes and Digestive and Kidney Disease (0884)
2017,75,,3966,5,National Institute of Neurological Disorders and Stroke (0886)
2017,75,,3966,6,National Institute of Allergy and Infectious Diseases (0885)
2017,75,,3966,7,National Institute of General Medical Sciences (0851)
2017,75,,3966,8,National Institute of Child Health and Human Development (0844)
2017,75,,3966,9,National Eye Institute (0887)
2017,75,,3966,10,National Institute of Environmental Health Sciences (0862)
2017,75,,3966,11,National Institute on Aging (0843)
2017,75,,3966,12,National Institute of Arthritis and Musculoskeletal and Skin Disease (0888)
2017,75,,3966,13,National Institute on Deafness and Other Communication Disorder (0890)
2017,75,,3966,14,National Institute of Mental Health (0892)
2017,75,,3966,15,National Institute on Drug Abuse (0893)
2017,75,,3966,16,National Institute on Alcohol Abuse and Alcoholism (0894)
2017,75,,3966,17,National Institute of Nursing Research (0889)
2017,75,,3966,18,National Human Genome Research Institute (0891)
2017,75,,3966,19,National Institute of Biomedical Imaging and Bioengineering (0898)
2017,75,,3966,21,National Center for Complementary and Integrative Health (0896)
2017,75,,3966,22,National Institute on Minority Health and Health Disparities (0897)
2017,75,,3966,23,John E. Fogarty International Center (0819)
2017,75,,3966,24,National Library of Medicine (0807)
2017,75,,3966,25,NIH Office of the Director (0846)
2017,75,,3966,26,NIH Buildings and facilities (0838)
2017,75,,3966,27,NIH Cooperative Research and Development Agreements
2017,75,,3966,28,National Center for Advancing Translational Sciences (0875)
2017,75,,3966,31,Type 1 Diabetes
2017,75,,3966,801,NIH Reimbursable - Other
2017,75,,3966,802,NIH Royalties
2017,75,,4554,1,National Cancer Institute (0849)
2017,75,,4554,2,"National Heart, Lung, and Blood Institute (0872)"
2017,75,,4554,3,National Institute of Dental and Craniofacial Research (0873)
2017,75,,4554,4,National Institute of Diabetes and Digestive and Kidney Disease (0884)
2017,75,,4554,5,National Institute of Neurological Disorders and Stroke (0886)
2017,75,,4554,6,National Institute of Allergy and Infectious Diseases (0885)
2017,75,,4554,7,National Institute of General Medical Sciences (0851)
2017,75,,4554,8,National Institute of Child Health and Human Development (0844)
2017,75,,4554,9,National Eye Institute (0887)
2017,75,,4554,10,National Institute of Environmental Health Sciences (0862)
2017,75,,4554,11,National Institute on Aging (0843)
2017,75,,4554,12,National Institute of Arthritis and Musculoskeletal and Skin Disease (0888)
2017,75,,4554,13,National Institute on Deafness and Other Communication Disorder (0890)
2017,75,,4554,14,National Institute of Mental Health (0892)
2017,75,,4554,15,National Institute on Drug Abuse (0893)
2017,75,,4554,16,National Institute on Alcohol Abuse and Alcoholism (0894)
2017,75,,4554,17,National Institute of Nursing Research (0889)
2017,75,,4554,18,National Human Genome Research Institute (0891)
2017,75,,4554,19,National Institute of Biomedical Imaging and Bioengineering (0898)
2017,75,,4554,21,National Center for Complementary and Integrative Health (0896)
2017,75,,4554,22,National Institute on Minority Health and Health Disparities (0897)
2017,75,,4554,23,John E. Fogarty International Center (0819)
2017,75,,4554,24,National Library of Medicine (0807)
2017,75,,4554,25,NIH Office of the Director (0846)
2017,75,,4554,26,NIH Buildings and facilities (0838)
2017,75,,4554,27,NIH Cooperative Research and Development Agreements
2017,75,,4554,28,National Center for Advancing Translational Sciences (0875)
2017,75,,4554,31,Type 1 Diabetes
2017,75,,4554,801,NIH Reimbursable - Other
2017,75,,4554,802,NIH Royalties
2017,75,,5145,1,National Cancer Institute (0849)
2017,75,,5145,2,"National Heart, Lung, and Blood Institute (0872)"
2017,75,,5145,3,National Institute of Dental and Craniofacial Research (0873)
2017,75,,5145,4,National Institute of Diabetes and Digestive and Kidney Disease (0884)
2017,75,,5145,5,National Institute of Neurological Disorders and Stroke (0886)
2017,75,,5145,6,National Institute of Allergy and Infectious Diseases (0885)
2017,75,,5145,7,National Institute of General Medical Sciences (0851)
2017,75,,5145,8,National Institute of Child Health and Human Development (0844)
2017,75,,5145,9,National Eye Institute (0887)
2017,75,,5145,10,National Institute of Environmental Health Sciences (0862)
2017,75,,5145,11,National Institute on Aging (0843)
2017,75,,5145,12,National Institute of Arthritis and Musculoskeletal and Skin Disease (0888)
2017,75,,5145,13,National Institute on Deafness and Other Communication Disorder (0890)
2017,75,,5145,14,National Institute of Mental Health (0892)
2017,75,,5145,15,National Institute on Drug Abuse (0893)
2017,75,,5145,16,National Institute on Alcohol Abuse and Alcoholism (0894)
2017,75,,5145,17,National Institute of Nursing Research (0889)
2017,75,,5145,18,National Human Genome Research Institute (0891)
2017,75,,5145,19,National Institute of Biomedical Imaging and Bioengineering (0898)
2017,75,,5145,21,National Center for Complementary and Integrative Health (0896)
2017,75,,5145,22,National Institute on Minority Health and Health Disparities (0897)
2017,75,,5145,23,John E. Fogarty International Center (0819)
2017,75,,5145,24,National Library of Medicine (0807)
2017,75,,5145,25,NIH Office of the Director (0846)
2017,75,,5145,26,NIH Buildings and facilities (0838)
2017,75,,5145,27,NIH Cooperative Research and Development Agreements
2017,75,,5145,28,National Center for Advancing Translational Sciences (0875)
2017,75,,5145,31,Type 1 Diabetes
2017,75,,5145,801,NIH Reimbursable - Other
2017,75,,5145,802,NIH Royalties
2017,75,,9915,1,National Cancer Institute (0849)
2017,75,,9915,2,"National Heart, Lung, and Blood Institute (0872)"
2017,75,,9915,3,National Institute of Dental and Craniofacial Research (0873)
2017,75,,9915,4,National Institute of Diabetes and Digestive and Kidney Disease (0884)
