CGAC AGENCY CODE,FPDS DEPARTMENT ID,FREC,AGENCY NAME,AGENCY ABBREVIATION,REGISTERED IN BROKER,REGISTERED IN ASP,ORIGINAL SOURCE FOR CGAC or SubTier,SUBTIER CODE,SUBTIER NAME,SUBTIER ABBREVIATION,FREC DESCRIPTION,REGISTERED IN ASP,AGENCY NAME (ORIGINAL),SUBTIER NAME (ORIGINAL),MISSION,WEBSITE,ICON FILENAME,COMMENT
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
097,9700,DE00,Department of Defense,DOD,YES,YES,OMB File,97ZS,U.S. Special Operations Command,USSOCOM,Department of Defense,,DEPT OF DEFENSE,,,,,Still exists
235,,4823,Medicare Payment Adivisory Commission,MEDPAC,NO,NO,CARS File & NIST (2008),4835,Medicare Payment Advisory Commission,MEDPAC,Medicare Payment Advisory Commission,,,,,,,
254,,9552,"Revenue and Outlays, District of Columbia",,N/A (not submitting directly),N/A (not submitting directly),CARS File,Unknown (may not exist),Unknown (May Not Exist),,DC Courts,,,,,,,
272,,9558,Congressional-Executive Commission on People's Republic of China,CECC,NO,NO,CARS File & NIST (2008),0923,Commission on the People‰Ûªs Republic of China ,CECC,Congressional-Executive Commission on China,,,,,,,
274,,4842,Ronald Reagan Centennial Commission,,N/A (not submitting directly),N/A (not submitting directly),CARS File,Unknown (may not exist),Unknown (May Not Exist),,Ronald Reagan Centennial Commission,,,,,,,
275,,,Treasury FMS/FO/FASD/IFB,,N/A (not submitting directly),N/A (not submitting directly),CARS File,Unknown (may not exist),Unknown (May Not Exist),,,,,,,,,
283,,4833,Dwight D. Eisenhower Memorial Commission,EISENHOWERMEMORIAL,NO,NO,A-11 Circular and CARS File & NIST (2008),0905,Dwight D. Eisenhower Memorial Commission,,Dwight D. Eisenhower Memorial Commission,,,,,,,
289,,4835,Abraham Lincoln Bicentennial Commission,,N/A (not submitting directly),N/A (not submitting directly),CARS File & NIST (2008),0938,Abraham Lincoln Bicentennial Commission,ALBC,Abraham Lincoln Bicentennial Commission,,,,,,,
292,,4830,United States-China Economic and Security Review Commission,USCC,NO,NO,CARS File & NIST (2008),4860,United States-China Economic and Security Review Commission,USCC,U.S. - China Security Review Commission,,,,,,,
295,,4829,United States Commission on International Religious Freedom,USCIRF,NO,NO,CARS File & NIST (2008),4864,United States Commission on International Religious Freedom,USCIRF,Commission on International Religious Freedom,,,,,,,
302,9515,9569,Administrative Conference of the U.S.,ACUS,YES,NO,OMB File,9515,Administrative Conference of the U.S.,ACUS,Administrative Conference of the U.S.,,ADMINISTRATIVE CONFERENCE OF THE U. S.,ADMINISTRATIVE CONFERENCE OF THE U. S.,,,,
306,9530,9502,Advisory Council on Historic Preservation,ACHP,YES,NO,OMB File,9530,Advisory Council on Historic Preservation,ACHP,Advisory Council on Historic Preservation,,,,,,,
309,,4600,Appalachian Regional Commission,ARC,YES,YES,A-11 & NIST (2008),4602,Appalachian Regional Commission,ARC,Appalachian Regional Commission,,,,,,,
310,9532,9503,Access Board,USAB,YES,NO,OMB File,9532,Access Board,,Architectural & Transp. Barriers Compliance Board,,ARCHITECTURAL AND TRANSPORTATION BARRIERS COMPLIANCE BOARD,ARCHITECTURAL AND TRANSPORTATION BARRIERS COMPLIANCE BOARD,,,,
313,9560,9504,Barry Goldwater Scholarship and Excellence In Education Foundation,GOLDWATER,YES,NO,OMB File,9560,Barry Goldwater Scholarship and Excellence In Education Foundation,,B. Goldwater Scholarship & Excellence in Ed. Fdn.,,BARRY GOLDWATER SCHOLARSHIP AND EXCELLENCE IN EDUCATION FUND,BARRY GOLDWATER SCHOLARSHIP AND EXCELLENCE IN EDUCATION FUND,,,,
321,,9506,Commission for the Preservation of America's Heritage Abroad,HERITAGEABROAD,NO,NO,CARS File & NIST (2008),9567,Commission for the Preservation of America's Heritage Abroad ,,Comm. for Preservation of American Heritage Abroad,,,,,,,
322,,,Commission for the Study of International Migration & Cooperative Economic Development,,N/A (not submitting directly),N/A (not submitting directly),CARS File,Unknown (may not exist),Unknown (May Not Exist),,,,,,,,,
323,9537,9507,Commission of Fine Arts,CFA,YES,NO,OMB File,9537,Commission of Fine Arts,CFA,Commission of Fine Arts,,,,,,,
326,9517,9508,Commission on Civil Rights,USCCR,YES,YES,OMB File,9517,Commission on Civil Rights,USCCR,Commission on Civil Rights,YES,,,,,,
338,9518,9511,Committee for Purchase from People Who Are Blind or Severely Disabled,ABILITYONE,YES,NO,OMB File,9518,Committee for Purchase from People Who Are Blind or Severely Disabled,ABILITYONE,Committee for Purchase from People Who are Blind,,,,,,,
339,9507,9512,Commodity Futures Trading Commission,CFTC,YES,NO,OMB File,9507,Commodity Futures Trading Commission,CFTC,Commodity Futures Trading Commission,,,,,,,
345,9593,9538,United States Court of Appeals for Veterans Claims,CAVC,YES,NO,OMB File,9593,United States Court of Appeals for Veterans Claims,CAVC,Court of Appeals for Veterans Claims,,U.S. COURT OF VETERAN APPEALS,U.S. COURT OF VETERAN APPEALS,,,,
347,9516,9516,Defense Nuclear Facilities Safety Board,DNFSB,YES,YES,OMB File,9516,Defense Nuclear Facilities Safety Board,DNFSB,Defense Nuclear Facilities Safety Board,YES,,,,,,
349,,9552,District of Columbia Courts,DC COURTS,YES,NO,A-11 Circular,Unknown (may not exist),Unknown (May Not Exist),,DC Courts,,,,,,,
352,7800,7801,Farm Credit Administration,FCA,YES,NO,OMB File,7889,Federal Agricultural Mortgage Corporation,FARMER MAC,Farm Credit Administration,,,,,,,
352,7800,7801,Farm Credit Administration,FCA,YES,NO,OMB File,7889,Federal Agricultural Mortgage Corporation,FARMER MAC,Farm Credit Administration,,,,,,,
352,7800,7801,Farm Credit Administration,FCA,YES,NO,OMB File,7889,Federal Agricultural Mortgage Corporation,FARMER MAC,Farm Credit Administration,,,,,,,
352,7800,7801,Farm Credit Administration,FCA,YES,NO,OMB File,7889,Federal Agricultural Mortgage Corporation,FARMER MAC,Farm Credit Administration,,,,,,,
352,7800,7801,Farm Credit Administration,FCA,YES,NO,OMB File,7889,Federal Agricultural Mortgage Corporation,FARMER MAC,Farm Credit Administration,,,,,,,
352,7800,7801,Farm Credit Administration,FCA,YES,NO,OMB File,7889,Federal Agricultural Mortgage Corporation,FARMER MAC,Farm Credit Administration,,,,,,,
352,7800,7801,Farm Credit Administration,FCA,YES,NO,OMB File,7889,Federal Agricultural Mortgage Corporation,FARMER MAC,Farm Credit Administration,,,,,,,
352,7800,7801,Farm Credit Administration,FCA,YES,NO,OMB File,7889,Federal Agricultural Mortgage Corporation,FARMER MAC,Farm Credit Administration,,,,,,,
352,7800,7801,Farm Credit Administration,FCA,YES,NO,OMB File,7889,Federal Agricultural Mortgage Corporation,FARMER MAC,Farm Credit Administration,,,,,,,
360,9506,9518,Federal Election Commission,FEC,YES,NO,OMB File,9506,Federal Election Commission,FEC,Federal Election Commission,,,,,,,This seems redundant with the other entry for CGAC 376
362,9562,,Federal Financial Institutions Examination Council,FFIEC,NO,NO,OMB File,9562,Federal Financial Institutions Examination Council,FFIEC,,,,,,,,
364,9540,9519,Federal Housing Finance Board,FHFB,NO,NO,OMB File,95HL,Federal Home Loan Banks,FHLBanks,Federal Housing Finance Board,,,,,,,
364,9540,9519,Federal Housing Finance Board,FHFB,NO,NO,OMB File,95HL,Federal Home Loan Banks,FHLBanks,Federal Housing Finance Board,,,,,,,
368,9504,9520,Federal Mine Safety and Health Review Commission,FMSHRC,YES,NO,OMB File,9504,Federal Mine Safety and Health Review Commission,MSHFRC,Fed. Mine Safety & Health Review Commission,,,,,,,
372,9510,9521,Harry S Truman Scholarship Foundation,TRUMAN,YES,NO,OMB File,9510,Harry S Truman Scholarship Foundation,,Harry S. Truman Scholarship Trust Fund,,,,,,,
373,9535,,Institute of American Indian and Alaska Native Culture and Arts Development,IAIA,NO,NO,OMB File,9535,Institute of American Indian and Alaska Native Culture and Arts Development,IAIA,,,,,,,,
376,9554,4838,U.S. Interagency Council on Homelessness,USICH,NO,NO,OMB File,9554,U.S. Interagency Council on Homelessness,USICH,Interagency Council on the Homeless,,INTERAGENCY COUNCIL ON THE HOMELESS,INTERAGENCY COUNCIL ON THE HOMELESS,,,,
376,9554,4838,U.S. Interagency Council on Homelessness,USICH,NO,NO,OMB File,9554,U.S. Interagency Council on Homelessness,USICH,Interagency Council on the Homeless,,INTERAGENCY COUNCIL ON THE HOMELESS,INTERAGENCY COUNCIL ON THE HOMELESS,,,,
376,9554,4838,U.S. Interagency Council on Homelessness,USICH,NO,NO,OMB File,9554,U.S. Interagency Council on Homelessness,USICH,Interagency Council on the Homeless,,INTERAGENCY COUNCIL ON THE HOMELESS,INTERAGENCY COUNCIL ON THE HOMELESS,,,,
381,9541,9522,James Madison Memorial Fellowship Foundation,MADISON,NO,NO,OMB File,9541,James Madison Memorial Fellowship Foundation,,James Madison Memorial Fellowship Foundation,,JAMES MADISON MEMORIAL FELLOWSHIP COMMISSION,JAMES MADISON MEMORIAL FELLOWSHIP COMMISSION,,,,
382,9512,9512,Japan-United States Friendship Commission,JUSFC,YES,YES,OMB File,9512,Japan-United States Friendship Commission,JUSFC,Commodity Futures Trading Commission,YES,JAPAN-U.S. FRIENDSHIP COMMISSION,JAPAN-U.S. FRIENDSHIP COMMISSION,,,,
387,9513,9524,Marine Mammal Commission,MMC,YES,YES,OMB File,9513,Marine Mammal Commission,MMC,Marine Mammal Commission,YES,,,,,,
