ACCT_NUM,ATA,AID,BPOA,EPOA,A,MAIN,SUB,GWA_TAS,GWA_TAS NAME,Agency AID,Agency Name,ADMIN_ORG,Admin Org Name,FR Entity Type Code,FR Entity Description,Financial Indicator Type 2,FIN IND Type 2 Description,Function Code,Function Description,Sub Function Code,Sub Function Description
39535, ,089, , ,X,4455,000,89X4455,"Title 17 Innovative Technology Direct Loan Financing Account, Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy,F,Financing,270,Energy,271,Energy supply
40569, ,089, , ,X,4486,000,89X4486,"Title 17 Innovative Technology Guaranteed Loan Financing Account - Recovery Act, Energy Programs, Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy,F,Financing,270,Energy,271,Energy supply
19195, ,089, , ,X,4563,000,89X4563,"Working Capital Fund, Departmental Administration, Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy, , ,270,Energy,276,"Energy information, policy, and regulation"
40570, ,089, , ,X,4576,000,89X4576,"Title 17 Innovative Technology Direct Loan Financing Account - Recovery Act, Energy Programs, Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy,F,Financing,270,Energy,271,Energy supply
35956, ,089, , ,X,4577,000,89X4577,"Title 17 Innovative Technology Loan Guarantee Financing, Energy Programs, Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy,F,Financing,270,Energy,271,Energy supply
39293, ,089, , ,X,4579,000,89X4579,"Advanced Technology Vehicles Manufacturing Direct Loan Financing Account, Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy,F,Financing,270,Energy,272,Energy conservation
19196, ,089, , ,X,5068,000,89X5068,"Construction, Rehabilitation, Operation, and Maintenance, Western Area Power Administration, Power Marketing Administration, Energy",089,Department of Energy,50,Power Marketing Administration,8900,Department of Energy, , ,270,Energy,271,Energy supply
19197, ,089, , ,X,5069,000,89X5069,"Emergency Fund, Western Area Power Administration, Power Marketing Administration, Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy, , ,270,Energy,271,Energy supply
19198, ,089, , ,X,5105,000,89X5105,"Payment to States Under Federal Power Act, Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy, , ,800,General Government,806,General purpose fiscal assistance
19200, ,089, , ,X,5178,000,89X5178,"Falcon and Amistad Operating and Maintenance Fund, Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy, , ,270,Energy,271,Energy supply
19201, ,089, , ,X,5180,000,89X5180,"Alternative Fuels Production, Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy,L,Liquidating,270,Energy,271,Energy supply
19202, ,089, , ,X,5226,000,89X5226,"Uranium Supply and Enrichment Activities, Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy, , ,270,Energy,271,Energy supply
19203, ,089, , ,X,5227,000,89X5227,"Nuclear Waste Disposal Fund, Energy Programs, Energy",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,271,Energy supply
19204, ,089, , ,X,5228,000,89X5228,"Departmental Administration, Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy, , ,270,Energy,276,"Energy information, policy, and regulation"
19206, ,089, , ,X,5230,000,89X5230,"Federal Energy Regulatory Commission, Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy, , ,270,Energy,276,"Energy information, policy, and regulation"
19207, ,089, , ,X,5231,000,89X5231,"Uranium Enrichment Decontamination and Decommissioning Fund, Energy Programs, Energy",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,271,Energy supply
19208, ,089, , ,X,5276,000,89X5276,"SPR Operating Fund, Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy, , ,270,Energy,274,Emergency energy preparedness
19209, ,089, , ,X,5289,000,89X5289,"SPR Decommissioning Fund, Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy, , ,270,Energy,274,Emergency energy preparedness
34954, ,089, , ,X,5369,000,89X5369,"Northeast Home Heating Oil Reserve, Energy Programs, Energy",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,274,Emergency energy preparedness
19211, ,089, , ,X,5428,000,89X5428,"Elk Hills School Lands Fund, Energy Programs, Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy, , ,270,Energy,271,Energy supply
63882, ,089,2015,2015, ,5428,000,89155428,"Elk Hills School Lands Fund, Energy Programs, Energy",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,271,Energy supply
26094, ,089, , ,X,5520,000,89X5520,"Pajarito Plateau Homesteaders Compensation Fund, Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy, , ,050,National Defense,054,Defense-related activities
33870, ,089, , ,X,5523,000,89X5523,"Ultra-Deepwater and Unconventional Natural Gas and Other Petroleum Research Fund, Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy, , ,270,Energy,271,Energy supply
33405, ,089, , ,X,5530,000,89X5530,"Sales of Uranium, Energy Programs, Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy, , ,270,Energy,271,Energy supply
43712, ,089, , ,X,5565,000,89X5565,"White River Minimum Flow, Southwestern Power Administration, Power Marketing Administration, Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy, , ,270,Energy,271,Energy supply
70579, ,089, , ,X,5615,000,89X5615,Energy Security and Infrastructure Modernization Fund,089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy, , ,270,Energy,274,Emergency energy preparedness
19212, ,089, , ,X,5649,000,89X5649,"Continuing Fund, Southwestern Power Administration, Power Marketing Administration, Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy, , ,270,Energy,271,Energy supply
19213, ,089, , ,X,5653,000,89X5653,"Continuing Fund, Southeastern Power Administration, Power Marketing Administration, Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy, , ,270,Energy,271,Energy supply
40412, ,089, , ,X,5655,000,89X5655,"Construction, Rehabilitation, Operation, and Maintenance, Western Area Power Administration-Recovery Act, Environmental and Other Defense Activities, Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy, , ,270,Energy,271,Energy supply
19214, ,089, , ,X,6050,000,89X6050,"Employees' Payroll Allotment Account, United States Savings Bonds, Energy                                                                                                                                                                       ",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy, , ,000,Governmental Receipts,000,Governmental Receipts
19215, ,089, , ,X,6090,000,89X6090,"Unclaimed Money Due Creditors of Contractors with the United States Under Cost-Plus-A-Fixed-Fee Contracts, Departmental Operations, Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy, , ,000,Governmental Receipts,000,Governmental Receipts
19216, ,089, , ,X,6194,000,89X6194,"WAPA Passthrough Collections for Non-Federal Power, Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy, , ,000,Governmental Receipts,000,Governmental Receipts
19217, ,089, , ,X,6275,000,89X6275,"Withheld State and Local Taxes, Energy                                                                                                                                                                                                          ",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy, , ,000,Governmental Receipts,000,Governmental Receipts
19218, ,089, , ,X,6276,000,89X6276,"Other Federal Payroll Withholding, Allotments, Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy, , ,000,Governmental Receipts,000,Governmental Receipts
19219, ,089, , ,X,6424,000,89X6424,"Advances for Cosponsored Projects, Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy, , ,000,Governmental Receipts,000,Governmental Receipts
19220, ,089, , ,X,6425,000,89X6425,"Payments by Alleged Violators of Department of Energy Regulations, Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy, , ,000,Governmental Receipts,000,Governmental Receipts
19221, ,089, , ,X,6426,000,89X6426,"Funds Received from Excess Exception Relief, Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy, , ,000,Governmental Receipts,000,Governmental Receipts
19224, ,089, , ,X,6429,000,89X6429,"Naval Patroleum Reserve Fund, Energy Programs, Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy, , ,000,Governmental Receipts,000,Governmental Receipts
